Case study nb,Reference,Qualitative expert prediction,Taxonomy 1=plant/algae 2=invertebrate 3=vertebrate,Habitat 1=marine intertidal 2=marine subtidal 3=river/stream 4=lake/pond,Log10 area (m2),Status 1=introduced 2=established 3=invasive,Method 1=mechanical 2=chemical 3=biological 4=combination,Containment 0=no 1=yes,Duration (years),Outcome 0=non-eradication 1=eradication,MIPE prediction (independent probability of eradication returned by a model including all case studies on this sheet excluding the case study for which the prediction is made),Lower 95% confidence limit for MIPE's prediction,Upper 95% confidence limit for MIPE's prediction,
31,"Knapp RA, and Matthews KR. 1998. Eradication of nonnative fish by gill netting from a small mountain Lake in California. Restoration Ecology, 6: 207-213",Veryunlikely,3,4,4.204119983,2,1,1,1.83,1,0.40,0.20,0.64
33,"Neilson K, Kelleher R, Barnes G, Speirs D, and Kelly J. 2004. Use of fine-mesh monofilament gill nets for the removal of rudd (Scardinius erythrophtalmus) from a small lake complex in Waikato, New Zealand. New Zealand Journal of Marine and Freshwater Research 38: 525-539",Veryunlikely,3,4,4.72427587,2,1,0,2,0,0.36,0.17,0.59
34,"Neilson K, Kelleher R, Barnes G, Speirs D, and Kelly J. 2004. Use of fine-mesh monofilament gill nets for the removal of rudd (Scardinius erythrophtalmus) from a small lake complex in Waikato, New Zealand. New Zealand Journal of Marine and Freshwater Research 38: 525-539",Likely,3,4,4.204119983,2,1,0,2,0,0.63,0.39,0.82
34,"Neilson K, Kelleher R, Barnes G, Speirs D, and Kelly J. 2004. Use of fine-mesh monofilament gill nets for the removal of rudd (Scardinius erythrophtalmus) from a small lake complex in Waikato, New Zealand. New Zealand Journal of Marine and Freshwater Research 38: 525-539",Unlikely,3,4,4.204119983,2,1,0,2,0,0.63,0.39,0.82
34,"Neilson K, Kelleher R, Barnes G, Speirs D, and Kelly J. 2004. Use of fine-mesh monofilament gill nets for the removal of rudd (Scardinius erythrophtalmus) from a small lake complex in Waikato, New Zealand. New Zealand Journal of Marine and Freshwater Research 38: 525-539",Veryunlikely,3,4,4.204119983,2,1,0,2,0,0.63,0.39,0.82
35,"Neilson K, Kelleher R, Barnes G, Speirs D, and Kelly J. 2004. Use of fine-mesh monofilament gill nets for the removal of rudd (Scardinius erythrophtalmus) from a small lake complex in Waikato, New Zealand. New Zealand Journal of Marine and Freshwater Research 38: 525-539",Likely,3,4,4.919078092,2,1,0,2,0,0.27,0.12,0.50
35,"Neilson K, Kelleher R, Barnes G, Speirs D, and Kelly J. 2004. Use of fine-mesh monofilament gill nets for the removal of rudd (Scardinius erythrophtalmus) from a small lake complex in Waikato, New Zealand. New Zealand Journal of Marine and Freshwater Research 38: 525-539",Veryunlikely,3,4,4.919078092,2,1,0,2,0,0.27,0.12,0.50
36,"Thuesen PA, Russell DJ, Thomson FE, Pearce MG, Vallance TD, and Hogan AE. 2011. An evaluation of electrofishing as a control measure for an invasive tilapia (Oreochromis mossambicus) population in northern Australia. Marine and Freshwater Research 62: 110-118",Likely,3,3,5.041392685,2,1,0,2.75,0,0.01,0.00,0.05
36,"Thuesen PA, Russell DJ, Thomson FE, Pearce MG, Vallance TD, and Hogan AE. 2011. An evaluation of electrofishing as a control measure for an invasive tilapia (Oreochromis mossambicus) population in northern Australia. Marine and Freshwater Research 62: 110-118",Veryunlikely,3,3,5.041392685,2,1,0,2.75,0,0.01,0.00,0.05
37,"Caudron A, and Champigneulle A. 2011. Multiple electrofishing as a mitigate tool for removing nonnative Atlantic brown trout (Salmo trutte L.) threatening a native Mediterranean brown trout population. European Journal of Widlife Research 57: 575-583",Likely,3,3,3.165244326,2,1,0,4,0,0.48,0.22,0.75
